from_transaction,to_device,id_15
3003361,DEV_5bfcc80ef31a,Found
3003365,DEV_afa4308afab9,New
3003367,DEV_2e5e9a32bb12,New
3003372,DEV_31765608bac0,New
3003375,DEV_fc095f8c4442,Found
3003378,DEV_6b457216b92c,New
3003388,DEV_9695564381ca,New
3003389,DEV_9a7b474ee414,New
3003390,DEV_768b54f77e86,
3003400,DEV_cd15b4e90d90,Found
3003407,DEV_0e78d5d7c4a2,Unknown
3003409,DEV_9a7b474ee414,Found
3003412,DEV_c10a4ac7b5a0,New
3003418,DEV_292f440a925c,New
3003424,DEV_038b86389a5b,Found
3003436,DEV_b6f12f645087,New
3003437,DEV_4f0d8b3c7de5,New
3003439,DEV_6b457216b92c,New
3003444,DEV_b6f12f645087,Found
3003447,DEV_635ba3d137a1,Found
3003452,DEV_b1ee96fa236b,Found
3003468,DEV_35c12bc5fc07,Found
3003472,DEV_78eeac019a2d,Found
3003473,DEV_b376862d5f4c,Found
3003475,DEV_a5f3ad677d08,New
3003476,DEV_78eeac019a2d,Found
3003481,DEV_31765608bac0,Found
3003483,DEV_3dd264a81900,Found
3003485,DEV_9405b7d7944f,Found
3003493,DEV_963ffb72081a,Found
3003495,DEV_47f9a808e897,Found
3003499,DEV_cca82028a54c,New
3003501,DEV_3d8717cdf8d3,Found
3003502,DEV_5cdc4035e9b5,Found
3003509,DEV_9405b7d7944f,Found
3003513,DEV_9405b7d7944f,Found
3003518,DEV_4a99de25e309,New
3003521,DEV_9405b7d7944f,New
3003535,DEV_9405b7d7944f,Found
3003547,DEV_a5f3ad677d08,Found
3003550,DEV_43fa88ceee33,New
3003556,DEV_25b9a683279e,Unknown
3003562,DEV_ca40963aeab6,Found
3003565,DEV_9f6841bb81ba,New
3003567,DEV_d7607fe69836,Found
3003573,DEV_246c1c16e80e,New
3003579,DEV_4e81f6667d2c,New
3003585,DEV_5e7917b9af59,New
3003586,DEV_e579f00eccda,New
3003599,DEV_64b2d1ac4a53,New
3003600,DEV_40a6204f97ee,Found
3003607,DEV_6333bad4348d,Found
3003614,DEV_78eeac019a2d,New
3003615,DEV_10c6cb72b1ad,Found
3003616,DEV_e2b40121becf,New
3003618,DEV_efb7efe5a62a,New
3003619,DEV_b376862d5f4c,New
3003620,DEV_edacadba5b98,New
3003623,DEV_93b23914ee85,New
3003624,DEV_b376862d5f4c,Found
3003627,DEV_43fa88ceee33,New
3003631,DEV_a1a20c79cf6d,Found
3003643,DEV_b376862d5f4c,Found
3003648,DEV_3748054968c1,Found
3003649,DEV_10c6cb72b1ad,New
3003653,DEV_2c30cbf24965,New
3003661,DEV_ca6e9d752be4,New
3003665,DEV_e2b40121becf,New
3003671,DEV_afb3a55e4cf3,New
3003675,DEV_d6644f9c564e,New
3003685,DEV_73a8e3d96462,New
3003686,DEV_c08e337b7daa,Found
3003688,DEV_45716e061d2a,New
3003695,DEV_73a8e3d96462,Found
3003697,DEV_99bda6f309d3,New
3003704,DEV_6437930fb5ff,New
3003708,DEV_822111955e21,New
3003715,DEV_b376862d5f4c,New
3003734,DEV_be079df82646,Found
3003737,DEV_f0d848698146,New
3003740,DEV_33154f25dec3,New
3003747,DEV_23d039141bdb,Found
3003748,DEV_65c5b475f8e8,Found
3003754,DEV_afb3a55e4cf3,New
3003758,DEV_356258a3017d,New
3003761,DEV_fa9f80b5eef4,Found
3003767,DEV_19a0c4cbcbee,New
3003771,DEV_6b457216b92c,New
3003772,DEV_177d5125b4c8,Found
3003776,DEV_059ecd03b28d,Found
3003777,DEV_059ecd03b28d,New
3003779,DEV_3b99c2a19817,New
3003782,DEV_9a7b474ee414,New
3003783,DEV_d6bb29001339,New
3003784,DEV_667dae11d7b4,Found
3003785,DEV_b295679ae7f9,New
3003790,DEV_a5f3ad677d08,Found
3003792,DEV_9405b7d7944f,Found
3003794,DEV_e8fd422f70a6,New
3003802,DEV_9695564381ca,New
3003803,DEV_d6bb29001339,Found
3003820,DEV_6b457216b92c,Found
3003821,DEV_a7005b7a0298,Found
3003822,DEV_a1b40b101b7b,Found
3003832,DEV_ca40963aeab6,New
3003838,DEV_d6644f9c564e,New
3003839,DEV_9405b7d7944f,Found
3003841,DEV_b376862d5f4c,New
3003843,DEV_b376862d5f4c,Found
3003849,DEV_80e75355657f,Found
3003885,DEV_91c29d154667,New
3003886,DEV_966d9dd92eec,New
3003887,DEV_9a7b474ee414,Found
3003896,DEV_ef64018bd8b1,Found
3003900,DEV_768b54f77e86,
3003916,DEV_2c30cbf24965,New
3003917,DEV_f284e888e004,New
3003920,DEV_80e75355657f,Found
3003925,DEV_6cdefdfecda5,Found
3003930,DEV_73a8e3d96462,New
3003932,DEV_6b457216b92c,New
3003935,DEV_a1a20c79cf6d,Found
3003945,DEV_78eeac019a2d,New
3003949,DEV_f00696c510ff,New
3003952,DEV_ca6e9d752be4,New
3003968,DEV_ec4cc8188216,New
3003973,DEV_c5f2963c1bd9,New
3003978,DEV_09dfacbd12c9,New
3003982,DEV_6437930fb5ff,New
3004004,DEV_ebb57b8fef04,Found
3004005,DEV_059ecd03b28d,New
3004010,DEV_e2b40121becf,New
3004024,DEV_6b457216b92c,New
3004025,DEV_e2b40121becf,Found
3004030,DEV_6d00c1d995fe,New
3004032,DEV_b7724880609d,Found
3004037,DEV_f284e888e004,Unknown
3004040,DEV_5b47f1df6b3f,Found
3004045,DEV_e8f02ca9695c,New
3004047,DEV_6b457216b92c,Found
3004048,DEV_7fbcfbb4f55f,Found
3004050,DEV_6b457216b92c,Found
3004058,DEV_efc3184cf12b,New
3004059,DEV_f284e888e004,Unknown
3004061,DEV_85bf78a517b8,Found
3004070,DEV_65c5b475f8e8,Found
3004079,DEV_f284e888e004,Unknown
3004081,DEV_eb45941e73e5,Found
3004084,DEV_f284e888e004,Unknown
3004086,DEV_e2b40121becf,New
3004096,DEV_43fa88ceee33,New
3004097,DEV_c10a4ac7b5a0,Found
3004104,DEV_4f0d8b3c7de5,New
3004105,DEV_7b5b45825d8c,Found
3004106,DEV_ca40963aeab6,New
3004113,DEV_820abb44b4e1,New
3004119,DEV_fae7aa1d71b4,Found
3004123,DEV_88a4ad9441cb,New
3004128,DEV_3a6ed9ced132,Unknown
3004132,DEV_ca6e9d752be4,Found
3004134,DEV_ef64018bd8b1,Found
3004136,DEV_3dd264a81900,Found
3004139,DEV_7f97d8e544d3,Found
3004141,DEV_3a6ed9ced132,Unknown
3004161,DEV_cd15b4e90d90,New
3004176,DEV_f8653f610b6c,New
3004178,DEV_b376862d5f4c,Found
3004189,DEV_ca6e9d752be4,Found
3004194,DEV_a01939b860cf,New
3004196,DEV_0e78d5d7c4a2,New
3004197,DEV_6f92ebb35686,New
3004200,DEV_e6be5836b578,Found
3004201,DEV_6b457216b92c,New
3004207,DEV_10c6cb72b1ad,Found
3004209,DEV_25b9a683279e,Unknown
3004227,DEV_4f5c285f92c7,New
3004228,DEV_9df9dd2d499a,New
3004230,DEV_ca6e9d752be4,Found
3004240,DEV_9357e557eab5,New
3004243,DEV_d6644f9c564e,New
3004244,DEV_77b82f840599,Unknown
3004245,DEV_059ecd03b28d,Found
3004250,DEV_e2b40121becf,New
3004251,DEV_8abd9573f0ea,New
3004258,DEV_d094973e8d8c,New
3004259,DEV_9a7b474ee414,Found
3004260,DEV_8cccc8f01f55,New
3004265,DEV_afb3a55e4cf3,New
3004266,DEV_ca6e9d752be4,Found
3004279,DEV_235dcf798411,Found
3004281,DEV_9a7b474ee414,Found
3004282,DEV_c51f5a157d09,New
3004284,DEV_6b457216b92c,New
3004285,DEV_a1b40b101b7b,New
3004290,DEV_ef64018bd8b1,Found
3004294,DEV_e13e403b7f11,Unknown
3004296,DEV_afb3a55e4cf3,New
3004297,DEV_73a8e3d96462,New
3004300,DEV_78eeac019a2d,New
3004302,DEV_667dae11d7b4,Found
3004303,DEV_afb3a55e4cf3,Found
3004308,DEV_511ec731d3ce,New
3004312,DEV_e2b40121becf,Found
3004314,DEV_77b82f840599,Unknown
3004315,DEV_dc85146c5852,Found
3004327,DEV_9405b7d7944f,New
3004338,DEV_bf99f2c7176d,Unknown
3004340,DEV_70b3e0a71bab,Found
3004342,DEV_059ecd03b28d,Found
3004343,DEV_059ecd03b28d,Found
3004344,DEV_cc94b42fa75b,New
3004354,DEV_40a6204f97ee,New
3004357,DEV_059ecd03b28d,Found
3004362,DEV_7f97d8e544d3,Found
3004370,DEV_bd5768005816,Found
3004372,DEV_f0d848698146,Found
3004381,DEV_78eeac019a2d,Found
3004400,DEV_fab3f90fa177,Found
3004407,DEV_ca85e53243b4,New
3004413,DEV_6b457216b92c,Found
3004423,DEV_e70e474b0d38,New
3004425,DEV_47f9a808e897,Found
3004429,DEV_c5f2963c1bd9,Found
3004431,DEV_6b457216b92c,Found
3004433,DEV_4f0d8b3c7de5,Found
3004434,DEV_52b6f95f0edd,New
3004437,DEV_33154f25dec3,Found
3004443,DEV_afb3a55e4cf3,New
3004444,DEV_177d5125b4c8,New
3004451,DEV_5efedc571032,Found
3004458,DEV_43ad284bba36,New
3004462,DEV_e2b40121becf,New
3004467,DEV_6b457216b92c,Found
3004473,DEV_e8fd422f70a6,New
3004477,DEV_b376862d5f4c,Found
3004483,DEV_b376862d5f4c,Found
3004485,DEV_b376862d5f4c,Found
3004491,DEV_a5aa726cf983,Found
3004492,DEV_6b457216b92c,New
3004499,DEV_381a7cdf40a9,Found
3004500,DEV_69dc3a93d8f6,New
3004503,DEV_98af5af13b11,Found
3004516,DEV_d7607fe69836,Found
3004522,DEV_a5aa726cf983,Found
3004524,DEV_6b457216b92c,New
3004532,DEV_18835ec56c72,Found
3004544,DEV_adff2bf959ad,New
3004549,DEV_a5aa726cf983,Found
3004550,DEV_a5aa726cf983,Found
3004554,DEV_983878dcd293,New
3004556,DEV_d32ab41adb64,New
3004558,DEV_a8ed20b8cdbb,New
3004560,DEV_be2ede97c78a,Found
3004561,DEV_6b457216b92c,Found
3004562,DEV_6b457216b92c,New
3004567,DEV_768b54f77e86,
3004568,DEV_a5aa726cf983,Found
3004569,DEV_0e78d5d7c4a2,New
3004570,DEV_a5aa726cf983,Found
3004574,DEV_be28eeba6bb3,New
3004576,DEV_b376862d5f4c,New
3004579,DEV_0e78d5d7c4a2,Unknown
3004580,DEV_6b457216b92c,Found
3004584,DEV_b376862d5f4c,Found
3004588,DEV_2fbeebc8655d,New
3004599,DEV_6b457216b92c,New
3004601,DEV_9f752f04197b,Found
3004606,DEV_39845ca1e9ab,New
3004609,DEV_3e68ce25527f,Found
3004611,DEV_a5aa726cf983,Found
3004619,DEV_a5aa726cf983,Found
3004621,DEV_a5aa726cf983,Found
3004622,DEV_afb3a55e4cf3,New
3004636,DEV_8f694a54a6cf,New
3004639,DEV_47df55230f27,New
3004641,DEV_ca6e9d752be4,New
3004647,DEV_3c134eb97eed,Found
3004655,DEV_db990328f193,New
3004657,DEV_6d00c1d995fe,New
3004660,DEV_a14bfb384c0f,Found
3004662,DEV_059ecd03b28d,Found
3004664,DEV_d1275e37d14a,New
3004666,DEV_a43273f33a19,New
3004676,DEV_3ccc30370530,New
3004677,DEV_fcd1e20c6e77,New
3004680,DEV_a5aa726cf983,Found
3004681,DEV_e81cd438155b,New
3004683,DEV_d41f8d2cae38,New
3004684,DEV_7fc069cefb93,Found
3004688,DEV_9d7d3b812fc4,Found
3004692,DEV_b376862d5f4c,Found
3004693,DEV_eb45941e73e5,Found
3004700,DEV_a5aa726cf983,Found
3004711,DEV_b69ffd25623b,Found
3004716,DEV_78eeac019a2d,Found
3004730,DEV_6b457216b92c,New
3004731,DEV_f3023e665c1b,New
3004732,DEV_966d9dd92eec,New
3004734,DEV_b69ffd25623b,Found
3004738,DEV_40a6204f97ee,Found
3004740,DEV_52b6f95f0edd,New
3004742,DEV_4c01eda17c29,New
3004744,DEV_a5aa726cf983,Found
3004746,DEV_b69ffd25623b,Found
3004747,DEV_e3591ab145c5,New
3004752,DEV_aba8c42fc1c1,New
3004769,DEV_ca40963aeab6,Found
3004772,DEV_5fd80abf9159,New
3004773,DEV_c054ed0c7fa6,New
3004774,DEV_27976a3621f8,New
3004775,DEV_e8f02ca9695c,New
3004779,DEV_6b457216b92c,Found
3004799,DEV_a2b61e5f756c,New
3004802,DEV_afb3a55e4cf3,New
3004809,DEV_6d1f65a23b7b,Found
3004811,DEV_6b457216b92c,Found
3004814,DEV_6b457216b92c,Found
3004817,DEV_d6644f9c564e,Found
3004818,DEV_955fbeca2c97,Found
3004821,DEV_45716e061d2a,Found
3004823,DEV_955fbeca2c97,Found
3004826,DEV_9405b7d7944f,Found
3004837,DEV_eaced9cdb479,New
3004838,DEV_4e8565ffa14d,Found
3004842,DEV_55e4fbc04ec7,New
3004846,DEV_7c6344e0a82e,Found
3004864,DEV_fcd1e20c6e77,New
3004866,DEV_a5f3ad677d08,Found
3004867,DEV_78eeac019a2d,Found
3004874,DEV_60c5576c469e,Found
3004877,DEV_5bfcc80ef31a,Found
3004882,DEV_c08e337b7daa,Found
3004883,DEV_88a4ad9441cb,Found
3004887,DEV_ca40963aeab6,New
3004890,DEV_768b54f77e86,
3004895,DEV_afb3a55e4cf3,Found
3004901,DEV_eaced9cdb479,Found
3004904,DEV_25b9a683279e,Unknown
3004908,DEV_82c528ee117e,New
3004910,DEV_afb3a55e4cf3,Found
3004914,DEV_25b9a683279e,Unknown
3004918,DEV_78eeac019a2d,Found
3004920,DEV_fccf57a33726,Found
3004927,DEV_25b9a683279e,New
3004931,DEV_fcd1e20c6e77,New
3004936,DEV_c08e337b7daa,Found
3004939,DEV_a68eafb5e24e,Found
3004947,DEV_a68eafb5e24e,New
3004951,DEV_6f176f25c20e,Found
3004956,DEV_b376862d5f4c,Found
3004957,DEV_a5f3ad677d08,Found
3004961,DEV_0e5354f66949,Found
3004972,DEV_9f6841bb81ba,New
3004974,DEV_e6be5836b578,New
3004975,DEV_6b457216b92c,Found
3004980,DEV_9405b7d7944f,Found
3004981,DEV_038b86389a5b,Found
3004986,DEV_6b457216b92c,Found
3004992,DEV_4ffa5b31ef06,New
3004993,DEV_6b457216b92c,Found
3004998,DEV_71682fbca8f2,Found
3005001,DEV_efc3184cf12b,Found
3005005,DEV_6b457216b92c,Unknown
3005011,DEV_9405b7d7944f,Found
3005015,DEV_d4c535c83c8e,New
3005017,DEV_6b457216b92c,Found
3005023,DEV_6b457216b92c,Found
3005024,DEV_4b7e2844ea8e,Found
3005032,DEV_d6bb29001339,New
3005037,DEV_a8ed20b8cdbb,Found
3005050,DEV_40a6204f97ee,Found
3005052,DEV_67120e78b656,Found
3005056,DEV_4ffa5b31ef06,Found
3005064,DEV_6b457216b92c,Unknown
3005069,DEV_7025214a19fa,Found
3005072,DEV_a3feafbc9918,Found
3005074,DEV_6b457216b92c,Found
3005079,DEV_13bd96db0357,Found
3005080,DEV_9405b7d7944f,Found
3005083,DEV_a3feafbc9918,Found
3005093,DEV_0d633e54bf6f,Found
3005094,DEV_78eeac019a2d,Found
3005097,DEV_059ecd03b28d,Found
3005098,DEV_9a7b474ee414,Found
3005101,DEV_6b457216b92c,Unknown
3005104,DEV_c3a775b8f53d,New
3005111,DEV_6b457216b92c,New
3005119,DEV_6b457216b92c,Unknown
3005123,DEV_6b457216b92c,Unknown
3005125,DEV_9405b7d7944f,New
3005136,DEV_2cfeae3ae104,Found
3005138,DEV_2e5455aad7ab,New
3005139,DEV_b376862d5f4c,Found
3005140,DEV_40a6204f97ee,Found
3005145,DEV_6b457216b92c,Unknown
3005147,DEV_6b457216b92c,New
3005160,DEV_78eeac019a2d,Found
3005162,DEV_9405b7d7944f,Found
3005165,DEV_fccf57a33726,Found
3005172,DEV_b376862d5f4c,Found
3005173,DEV_a26daf972118,Found
3005174,DEV_768b54f77e86,
3005194,DEV_6b457216b92c,New
3005205,DEV_78eeac019a2d,Found
3005207,DEV_25a2bd764bbd,New
3005209,DEV_b376862d5f4c,Found
3005210,DEV_afb3a55e4cf3,New
3005211,DEV_a5f3ad677d08,New
3005214,DEV_248d3c260372,New
3005219,DEV_d6644f9c564e,New
3005221,DEV_78eeac019a2d,Found
3005227,DEV_9405b7d7944f,New
3005229,DEV_a5f3ad677d08,New
3005234,DEV_ef64018bd8b1,New
3005236,DEV_6b457216b92c,Found
3005247,DEV_b376862d5f4c,New
3005249,DEV_d094973e8d8c,New
3005252,DEV_6b457216b92c,New
3005255,DEV_1866497e7eba,Found
3005259,DEV_6f7acb72af7d,Found
3005260,DEV_06b281ea5a7d,Found
3005261,DEV_7fbcfbb4f55f,New
3005266,DEV_f11459dbac0f,New
3005268,DEV_e2b40121becf,New
3005270,DEV_1b7b4aff8a34,Found
3005274,DEV_616bd1cb9da4,New
3005276,DEV_1866497e7eba,New
3005277,DEV_af8765ded39b,New
3005283,DEV_6f7acb72af7d,Found
3005288,DEV_e2b40121becf,New
3005291,DEV_768b54f77e86,
3005297,DEV_6f7acb72af7d,New
3005298,DEV_e6be5836b578,New
3005302,DEV_35621f61617b,New
3005305,DEV_e2b40121becf,Found
3005306,DEV_6f7acb72af7d,Found
3005307,DEV_d6644f9c564e,New
3005312,DEV_25b9a683279e,Unknown
3005313,DEV_d7d4f6e15132,Found
3005320,DEV_059ecd03b28d,New
3005321,DEV_768b54f77e86,
3005323,DEV_b376862d5f4c,New
3005329,DEV_a5f3ad677d08,New
3005332,DEV_3f92ff2e427f,New
3005344,DEV_0e78d5d7c4a2,Unknown
3005346,DEV_a65fe4472f00,New
3005351,DEV_e2b40121becf,New
3005353,DEV_6f7acb72af7d,Found
3005362,DEV_768b54f77e86,
3005365,DEV_a05974495793,New
3005367,DEV_98ab5c5ada32,Found
3005380,DEV_7b5b45825d8c,New
3005383,DEV_b376862d5f4c,New
3005388,DEV_6b457216b92c,Found
3005397,DEV_9405b7d7944f,Found
3005404,DEV_038b86389a5b,Found
3005415,DEV_afb3a55e4cf3,New
3005418,DEV_6131f2b61eba,Found
3005427,DEV_28587329cba7,New
3005430,DEV_80f4760594d8,Found
3005432,DEV_b376862d5f4c,Found
3005438,DEV_6437930fb5ff,New
3005443,DEV_6b457216b92c,Found
3005448,DEV_038b86389a5b,Found
3005450,DEV_9405b7d7944f,Found
3005457,DEV_b376862d5f4c,New
3005462,DEV_768b54f77e86,
3005464,DEV_6b457216b92c,Found
3005474,DEV_6437930fb5ff,New
3005481,DEV_6b457216b92c,Found
3005483,DEV_9405b7d7944f,Found
3005487,DEV_d7607fe69836,Found
3005488,DEV_b376862d5f4c,Found
3005494,DEV_6b457216b92c,New
3005495,DEV_b376862d5f4c,Unknown
3005506,DEV_9405b7d7944f,Found
3005507,DEV_d6bb29001339,Found
3005510,DEV_afb3a55e4cf3,New
3005511,DEV_2c30cbf24965,Found
3005514,DEV_9405b7d7944f,Found
3005515,DEV_534e36cad40f,Found
3005518,DEV_495bd2dd4e19,Found
3005520,DEV_495bd2dd4e19,Found
3005523,DEV_05baeef40417,New
3005530,DEV_945a3cbffd79,New
3005532,DEV_5f4b3f3200a3,New
3005533,DEV_77b82f840599,Unknown
3005535,DEV_5f4b3f3200a3,Found
3005539,DEV_8f694a54a6cf,New
3005540,DEV_40a6204f97ee,Found
3005542,DEV_05baeef40417,Found
3005557,DEV_f4a02bbc130a,Found
3005562,DEV_495bd2dd4e19,Found
3005566,DEV_afb3a55e4cf3,New
3005570,DEV_e734a422ecc2,New
3005576,DEV_9405b7d7944f,New
3005581,DEV_b376862d5f4c,Found
3005583,DEV_78eeac019a2d,Found
3005589,DEV_e4030ffeddb8,New
3005591,DEV_78eeac019a2d,New
3005596,DEV_7c6344e0a82e,Found
3005598,DEV_6b457216b92c,Found
3005602,DEV_d7d4f6e15132,New
3005603,DEV_6b457216b92c,New
3005604,DEV_76c92f78f5e6,New
3005612,DEV_6b457216b92c,Found
3005614,DEV_6b457216b92c,New
3005620,DEV_c18b0df4f465,Found
3005622,DEV_78eeac019a2d,Found
3005625,DEV_10c6cb72b1ad,New
3005634,DEV_afb3a55e4cf3,New
3005636,DEV_78eeac019a2d,New
3005640,DEV_6b457216b92c,New
3005645,DEV_78eeac019a2d,Found
3005646,DEV_77b82f840599,Unknown
3005647,DEV_7c6344e0a82e,Found
3005648,DEV_5ba8d3664c8d,Found
3005650,DEV_78eeac019a2d,Found
3005655,DEV_c18b0df4f465,New
3005657,DEV_b7724880609d,New
3005660,DEV_8f694a54a6cf,Found
3005661,DEV_7c6344e0a82e,Found
3005662,DEV_e2b40121becf,New
3005669,DEV_25b9a683279e,Unknown
3005671,DEV_43e0fb40808e,New
3005672,DEV_aea39584b046,Unknown
3005676,DEV_8954a4ff02cb,New
3005681,DEV_768b54f77e86,
3005684,DEV_8f694a54a6cf,Found
3005686,DEV_963ffb72081a,New
3005688,DEV_071dc1736c6c,New
3005694,DEV_77b82f840599,Unknown
3005704,DEV_43fa88ceee33,Found
3005705,DEV_dae4e88c0961,New
3005706,DEV_77b82f840599,Unknown
3005708,DEV_381a7cdf40a9,New
3005709,DEV_ada843beff32,New
3005721,DEV_4bb2c7f622a5,Unknown
3005728,DEV_f1fca055bb12,Unknown
3005731,DEV_77b82f840599,Unknown
3005733,DEV_9a7b474ee414,Found
3005745,DEV_56c8ba0ed740,Found
3005752,DEV_768b54f77e86,
3005753,DEV_3dd264a81900,New
3005755,DEV_8321bb5a238d,New
3005756,DEV_6b457216b92c,New
3005757,DEV_9405b7d7944f,Found
3005761,DEV_77b82f840599,Unknown
3005765,DEV_afb3a55e4cf3,New
3005770,DEV_ca40963aeab6,New
3005772,DEV_768b54f77e86,
3005780,DEV_963ffb72081a,New
3005786,DEV_afb3a55e4cf3,Found
3005790,DEV_35c12bc5fc07,Found
3005791,DEV_77b82f840599,Unknown
3005793,DEV_afb3a55e4cf3,New
3005798,DEV_6b457216b92c,Found
3005806,DEV_9a7b474ee414,New
3005809,DEV_f284e888e004,Found
3005811,DEV_f284e888e004,Unknown
3005814,DEV_e2b40121becf,New
3005815,DEV_6b457216b92c,Found
3005818,DEV_28587329cba7,New
3005821,DEV_6b457216b92c,New
3005830,DEV_6b457216b92c,Found
3005838,DEV_0ed2f0649c61,New
3005848,DEV_b376862d5f4c,Found
3005851,DEV_9405b7d7944f,Found
3005852,DEV_6b457216b92c,New
3005858,DEV_6b457216b92c,Found
3005863,DEV_b376862d5f4c,New
3005866,DEV_9405b7d7944f,Found
3005867,DEV_afb3a55e4cf3,Found
3005872,DEV_6b457216b92c,Found
3005874,DEV_768b54f77e86,
3005880,DEV_25b9a683279e,New
3005887,DEV_7b5b45825d8c,Found
3005897,DEV_db990328f193,New
3005901,DEV_db990328f193,Found
3005904,DEV_bada5fffd191,Found
3005909,DEV_887350a5086e,Found
3005912,DEV_a8cf2533a561,New
3005924,DEV_6b457216b92c,Found
3005927,DEV_3dd264a81900,New
3005930,DEV_511ec731d3ce,New
3005931,DEV_78eeac019a2d,Found
3005937,DEV_6b457216b92c,Found
3005941,DEV_31a907c48eb5,New
3005950,DEV_64b2d1ac4a53,Found
3005952,DEV_7c6344e0a82e,New
3005956,DEV_6da02c7a815d,Found
3005957,DEV_0898629a1934,New
3005967,DEV_afb3a55e4cf3,New
3005969,DEV_2f9dfadf744e,Found
3005971,DEV_402a69adced9,New
3005974,DEV_0ca6b07c7cb0,Found
3005977,DEV_707ad1fe6c35,New
3005978,DEV_31765608bac0,New
3005985,DEV_0bbfd6e0dad8,Unknown
3005987,DEV_11eb6f50651a,New
3005988,DEV_a8ed20b8cdbb,Found
3005996,DEV_2f9dfadf744e,Found
3006005,DEV_01b70a54a987,Found
3006010,DEV_b485c304a1cd,New
3006011,DEV_78eeac019a2d,Found
3006013,DEV_b376862d5f4c,Found
3006014,DEV_2f9dfadf744e,Found
3006015,DEV_6437930fb5ff,New
3006019,DEV_afb3a55e4cf3,New
3006031,DEV_ca40963aeab6,New
3006033,DEV_25b9a683279e,Unknown
3006040,DEV_a4ee1d170830,New
3006046,DEV_4bb2c7f622a5,Found
3006052,DEV_5bfcc80ef31a,Found
3006057,DEV_43495f94f537,Found
3006059,DEV_6b457216b92c,New
3006062,DEV_6b457216b92c,New
3006065,DEV_77b82f840599,Unknown
3006069,DEV_b376862d5f4c,Found
3006071,DEV_e2b40121becf,New
3006080,DEV_4c0f04f45b20,New
3006089,DEV_616bd1cb9da4,New
3006091,DEV_31765608bac0,Found
3006103,DEV_495bd2dd4e19,New
3006104,DEV_db990328f193,New
3006110,DEV_31765608bac0,New
3006115,DEV_1a225a790e21,Found
3006117,DEV_a01939b860cf,Found
3006123,DEV_616bd1cb9da4,New
3006128,DEV_f62d256800d2,Found
3006130,DEV_f868fd591be7,Found
3006142,DEV_58fef1221cde,Found
3006143,DEV_eda3386eb1d3,Found
3006146,DEV_ca85e53243b4,New
3006148,DEV_1a225a790e21,Found
3006150,DEV_a8cf2533a561,New
3006156,DEV_6b457216b92c,Found
3006158,DEV_e2b40121becf,New
3006161,DEV_f23f079f4ee9,New
3006175,DEV_d6644f9c564e,New
3006177,DEV_d6bb29001339,Found
3006183,DEV_8e37cf0775f4,Found
3006184,DEV_e734a422ecc2,New
3006187,DEV_dfe1cff0b744,New
3006194,DEV_9405b7d7944f,Unknown
3006196,DEV_9405b7d7944f,Found
3006200,DEV_5f146ffa0449,New
3006201,DEV_ebb57b8fef04,New
3006210,DEV_7953959d22ed,New
3006212,DEV_a35114195f09,New
3006214,DEV_6b457216b92c,Found
3006216,DEV_5f146ffa0449,Found
3006218,DEV_5f146ffa0449,Found
3006221,DEV_6b457216b92c,Found
3006222,DEV_6b457216b92c,Found
3006232,DEV_e2b40121becf,Found
3006235,DEV_cdecda99b934,New
3006244,DEV_9405b7d7944f,New
3006248,DEV_4154b386eb05,New
3006256,DEV_6b457216b92c,New
3006257,DEV_6b457216b92c,Found
3006258,DEV_6b457216b92c,New
3006259,DEV_ca6e9d752be4,New
3006260,DEV_6b457216b92c,Found
3006270,DEV_73a8e3d96462,New
3006271,DEV_e2b40121becf,New
3006275,DEV_efc3184cf12b,New
3006277,DEV_6b457216b92c,Found
3006290,DEV_73c36513aa36,New
3006293,DEV_818dec55ad44,New
3006295,DEV_7fc069cefb93,Found
3006301,DEV_b376862d5f4c,New
3006306,DEV_768b54f77e86,
3006308,DEV_d6644f9c564e,New
3006310,DEV_2bd7a2d0eb92,New
3006316,DEV_a93eb05eadb0,New
3006323,DEV_966d9dd92eec,New
3006325,DEV_6c0c02512db5,New
3006327,DEV_ca6e9d752be4,New
3006331,DEV_6b457216b92c,Found
3006332,DEV_e2b40121becf,New
3006341,DEV_e2b40121becf,New
3006347,DEV_e2b40121becf,Found
3006351,DEV_6b457216b92c,New
3006354,DEV_e2b40121becf,New
3006357,DEV_529d19d8d0af,New
3006360,DEV_529d19d8d0af,Found
3006362,DEV_059ecd03b28d,New
3006368,DEV_25a2bd764bbd,New
3006369,DEV_7f97d8e544d3,New
3006376,DEV_d6644f9c564e,New
3006381,DEV_cd766f630e90,New
3006384,DEV_3efc3609980b,New
3006388,DEV_9405b7d7944f,New
3006393,DEV_059ecd03b28d,Found
3006397,DEV_d6644f9c564e,New
3006406,DEV_768b54f77e86,
3006407,DEV_76c92f78f5e6,New
3006409,DEV_3dd264a81900,New
3006412,DEV_a1a20c79cf6d,New
3006416,DEV_4154b386eb05,New
3006418,DEV_6b457216b92c,Found
3006422,DEV_6b457216b92c,Found
3006428,DEV_52b6f95f0edd,New
3006430,DEV_e3d33ed16f66,Found
3006432,DEV_529d19d8d0af,Found
3006435,DEV_9405b7d7944f,Found
3006438,DEV_fcec8777407d,Found
3006440,DEV_3dd264a81900,Found
3006445,DEV_b376862d5f4c,Found
3006451,DEV_52b6f95f0edd,New
3006457,DEV_9405b7d7944f,New
3006461,DEV_3dd264a81900,New
3006465,DEV_07bcd21af128,Found
