from_case,to_transaction,is_first_fraud
CC-0544,3047141,0
CC-0545,3048324,1
CC-0546,3047896,0
CC-0547,3027753,1
CC-0547,3027888,0
CC-0547,3033423,0
CC-0547,3033546,0
CC-0547,3036126,0
CC-0547,3040322,0
CC-0547,3042308,0
CC-0547,3047922,0
CC-0548,3034656,1
CC-0548,3041939,0
CC-0548,3041965,0
CC-0548,3042016,0
CC-0548,3042054,0
CC-0548,3042106,0
CC-0548,3043521,0
CC-0548,3044973,0
CC-0549,3048759,1
CC-0549,3048769,0
CC-0550,3044987,1
CC-0551,3044927,1
CC-0552,3046328,1
CC-0553,3048830,0
CC-0554,3048211,1
CC-0555,3041353,1
CC-0555,3041702,0
CC-0555,3045671,0
CC-0555,3045793,0
CC-0556,3044819,1
CC-0557,3047737,1
CC-0557,3047789,0
CC-0558,3045744,1
CC-0559,3049113,0
CC-0560,3048886,0
CC-0561,3049154,0
CC-0562,3047903,1
CC-0562,3048500,0
CC-0563,3048906,1
CC-0564,3020801,1
CC-0564,3026407,0
CC-0564,3032530,0
CC-0564,3036269,0
CC-0564,3036300,0
CC-0564,3043482,0
CC-0564,3044730,0
CC-0564,3046390,0
CC-0564,3046485,0
CC-0564,3047564,0
CC-0564,3047569,0
CC-0564,3048623,0
CC-0565,3048163,1
CC-0566,3049979,0
CC-0567,3050374,0
CC-0568,3049301,0
CC-0569,3050343,1
CC-0569,3050409,0
CC-0569,3050443,0
CC-0569,3050465,0
CC-0569,3050476,0
CC-0570,3043982,1
CC-0570,3049242,0
CC-0570,3049668,0
CC-0571,3049541,1
CC-0572,3049939,0
CC-0573,3050288,0
CC-0574,3050325,0
CC-0575,3049469,0
CC-0576,3047784,1
CC-0577,3051107,0
CC-0578,3025199,1
CC-0578,3027276,0
CC-0578,3033694,0
CC-0578,3039169,0
CC-0578,3046234,0
CC-0579,3043893,1
CC-0579,3050173,0
CC-0580,3051166,0
CC-0581,3050290,1
CC-0582,3049796,0
CC-0583,3047890,1
CC-0584,3046725,1
CC-0584,3046760,0
CC-0585,3052328,0
CC-0586,3049972,1
CC-0587,3052144,0
CC-0588,3037998,1
CC-0588,3041257,0
CC-0588,3045144,0
CC-0588,3048357,0
CC-0588,3048431,0
CC-0588,3049087,0
CC-0588,3049124,0
CC-0589,3052755,0
CC-0590,3047510,1
CC-0590,3048522,0
CC-0590,3048565,0
CC-0591,3052726,0
CC-0592,3050248,1
CC-0593,3052128,0
CC-0594,3052389,0
CC-0595,3048615,1
CC-0596,3048808,1
CC-0597,3043064,1
CC-0597,3045506,0
CC-0597,3045598,0
CC-0597,3050740,0
CC-0598,3048790,1
CC-0599,3052533,0
CC-0600,3052987,0
CC-0601,3052640,0
CC-0602,3052786,0
CC-0603,3052199,1
CC-0604,3045905,1
CC-0604,3046229,0
CC-0604,3049000,0
CC-0605,3050005,1
CC-0606,3051701,1
CC-0606,3051775,0
CC-0607,3047204,1
CC-0607,3049662,0
CC-0608,3051231,1
CC-0609,3049397,1
CC-0610,3053173,0
CC-0611,3045895,1
CC-0611,3049481,0
CC-0611,3049515,0
CC-0612,3049153,1
CC-0613,3042294,1
CC-0613,3049679,0
CC-0613,3049942,0
CC-0614,3043141,1
CC-0614,3050874,0
CC-0615,3051990,1
CC-0616,3053450,0
CC-0617,3049402,1
CC-0618,3050012,1
CC-0619,3054907,0
CC-0620,3054022,0
CC-0621,3053272,0
CC-0622,3052718,1
CC-0623,3053433,0
CC-0624,3053486,0
CC-0625,3050950,1
CC-0626,3054524,1
CC-0627,3053046,1
CC-0628,3054354,0
CC-0629,3054392,1
CC-0630,3055441,0
CC-0631,3052607,1
CC-0631,3052737,0
CC-0632,3050791,1
CC-0633,3050277,1
CC-0634,3056161,0
CC-0635,3056212,0
CC-0636,3029217,1
CC-0636,3033872,0
CC-0636,3033984,0
CC-0636,3040690,0
CC-0636,3043718,0
CC-0636,3044501,0
CC-0636,3045523,0
CC-0636,3047260,0
CC-0636,3047283,0
CC-0636,3047327,0
CC-0636,3054501,0
CC-0636,3054556,0
CC-0636,3054560,0
CC-0636,3054797,0
CC-0636,3054874,0
CC-0636,3054928,0
CC-0637,3054725,0
CC-0638,3052046,1
CC-0639,3047193,1
CC-0639,3053034,0
CC-0640,3053851,1
CC-0641,3056366,0
CC-0642,3055216,0
CC-0643,3051700,1
CC-0643,3054323,0
CC-0644,3056709,1
CC-0645,3053799,1
CC-0646,3050930,1
CC-0646,3053265,0
CC-0646,3053269,0
CC-0647,3057009,0
CC-0648,3056555,0
CC-0649,3055591,1
CC-0649,3055868,0
CC-0650,3053763,1
CC-0651,3052562,1
CC-0652,3055316,1
CC-0653,3046178,1
CC-0653,3048417,0
CC-0653,3053031,0
CC-0654,3056778,0
CC-0655,3055394,1
CC-0655,3055439,0
CC-0656,3056646,0
CC-0657,3056929,0
CC-0658,3054665,1
CC-0659,3057214,1
CC-0660,3053193,1
CC-0660,3053198,0
CC-0660,3053199,0
CC-0660,3053215,0
CC-0661,3034693,1
CC-0661,3035838,0
CC-0661,3035891,0
CC-0661,3036859,0
CC-0661,3036886,0
CC-0661,3040007,0
CC-0661,3043036,0
CC-0661,3047183,0
CC-0661,3047249,0
CC-0661,3051436,0
CC-0661,3052552,0
CC-0661,3057055,0
CC-0662,3055162,1
CC-0662,3057015,0
CC-0663,3053521,1
CC-0664,3054887,1
CC-0665,3056387,1
CC-0666,3056570,1
CC-0666,3056626,0
CC-0667,3056253,1
CC-0668,3040400,1
CC-0668,3040410,0
CC-0668,3048593,0
CC-0668,3048599,0
CC-0668,3056021,0
CC-0669,3057877,0
CC-0670,3057503,0
CC-0671,3052972,1
CC-0671,3053856,0
CC-0671,3055727,0
CC-0671,3055764,0
CC-0672,3056146,1
CC-0672,3056194,0
CC-0673,3057579,0
CC-0674,3058475,0
CC-0675,3058845,0
CC-0676,3057594,0
CC-0677,3057987,0
CC-0678,3058963,0
CC-0679,3055728,1
CC-0680,3059052,0
CC-0681,3057859,0
CC-0682,3059406,0
CC-0683,3058081,0
CC-0684,3058136,0
CC-0685,3056643,1
CC-0686,3055261,1
CC-0687,3059198,0
CC-0688,3059871,1
CC-0688,3059998,0
CC-0689,3057898,1
CC-0690,3055680,1
CC-0691,3053244,1
CC-0691,3058205,0
CC-0691,3058335,0
CC-0692,3060275,0
CC-0693,3057275,1
CC-0694,3055769,1
CC-0694,3058943,0
CC-0695,3059304,1
CC-0696,3060995,0
CC-0697,3057989,1
CC-0697,3058138,0
CC-0697,3060165,0
CC-0698,3058217,1
CC-0698,3059044,0
CC-0698,3059239,0
CC-0699,3061378,0
CC-0700,3009840,1
CC-0700,3009923,0
CC-0700,3012375,0
CC-0700,3013060,0
CC-0700,3016293,0
CC-0700,3017478,0
CC-0700,3017481,0
CC-0700,3017497,0
CC-0700,3018253,0
CC-0700,3020473,0
CC-0700,3027861,0
CC-0700,3032504,0
CC-0700,3032518,0
CC-0700,3033143,0
CC-0700,3035292,0
CC-0700,3035426,0
CC-0700,3035485,0
CC-0700,3036173,0
CC-0700,3036423,0
CC-0700,3039496,0
CC-0700,3043896,0
CC-0700,3045324,0
CC-0700,3047306,0
CC-0700,3047319,0
CC-0700,3047367,0
CC-0700,3047402,0
CC-0700,3049312,0
CC-0700,3049381,0
CC-0700,3051178,0
CC-0700,3054340,0
CC-0700,3058632,0
CC-0700,3058711,0
CC-0700,3061370,0
CC-0700,3061845,0
CC-0700,3062062,0
CC-0700,3062064,0
CC-0701,3061218,0
CC-0702,3062124,0
CC-0703,3058962,1
CC-0704,3059630,1
CC-0705,3054416,1
CC-0705,3057343,0
CC-0705,3057436,0
CC-0706,3036021,1
CC-0706,3040197,0
CC-0706,3046673,0
CC-0706,3053316,0
CC-0706,3059514,0
CC-0706,3060048,0
CC-0706,3062121,0
CC-0707,3060732,1
CC-0708,3055842,1
CC-0708,3058557,0
CC-0709,3062079,0
CC-0710,3060447,1
CC-0711,3060816,1
CC-0711,3060883,0
CC-0712,3061878,1
CC-0713,3059105,1
CC-0713,3059150,0
CC-0714,3061618,1
CC-0715,3057288,1
CC-0715,3060940,0
CC-0716,3062590,1
CC-0717,3057985,1
CC-0718,3058998,1
CC-0719,3061807,1
CC-0719,3061819,0
CC-0720,3041330,1
CC-0720,3042612,0
CC-0720,3042873,0
CC-0720,3044787,0
CC-0720,3044802,0
CC-0720,3044818,0
CC-0720,3046510,0
CC-0720,3046577,0
CC-0720,3048217,0
CC-0720,3048377,0
CC-0720,3048453,0
CC-0720,3052059,0
CC-0720,3054283,0
CC-0720,3055259,0
CC-0720,3055626,0
CC-0720,3057554,0
CC-0721,3059671,1
CC-0721,3059713,0
CC-0722,3063253,0
CC-0723,3062659,1
CC-0724,3061799,1
CC-0724,3061818,0
CC-0724,3061864,0
CC-0724,3062902,0
CC-0724,3062997,0
CC-0725,3063379,0
CC-0726,3063048,0
CC-0727,3060139,1
CC-0728,3059851,1
CC-0729,3062637,0
CC-0730,3055096,1
CC-0730,3055155,0
CC-0730,3063734,0
CC-0730,3063802,0
CC-0731,3057613,1
CC-0731,3063200,0
CC-0732,3063606,1
CC-0733,3063255,0
CC-0734,3063957,1
CC-0734,3064198,0
CC-0735,3063296,0
CC-0736,3063409,0
CC-0737,3057298,1
CC-0737,3057821,0
CC-0737,3057910,0
CC-0737,3061292,0
CC-0737,3061898,0
CC-0738,3064741,1
CC-0738,3064751,0
CC-0738,3064795,0
CC-0738,3064888,0
CC-0739,3064901,1
CC-0740,3062602,1
CC-0741,3066008,0
CC-0742,3065085,1
CC-0743,3064480,0
CC-0744,3061383,1
CC-0745,3066458,0
CC-0746,3060243,1
CC-0746,3060318,0
CC-0747,3065589,1
CC-0747,3065658,0
CC-0747,3065718,0
CC-0748,3064444,0
CC-0749,3066141,0
CC-0750,3048717,1
CC-0750,3054432,0
CC-0750,3054521,0
CC-0750,3055827,0
CC-0750,3058351,0
CC-0750,3058358,0
CC-0750,3058433,0
CC-0750,3063760,0
CC-0750,3065578,0
CC-0751,3063136,1
CC-0752,3066537,1
CC-0753,3064700,1
CC-0754,3066278,0
CC-0755,3064716,1
CC-0755,3066796,0
CC-0755,3066821,0
CC-0756,3066090,0
CC-0757,3065576,0
CC-0758,3066271,0
CC-0759,3065788,1
CC-0760,3066888,1
CC-0761,3066859,0
CC-0762,3064413,1
CC-0763,3065813,1
CC-0764,3055045,1
CC-0764,3062368,0
CC-0765,3035514,1
CC-0765,3037820,0
CC-0765,3041471,0
CC-0765,3046450,0
CC-0765,3051040,0
CC-0765,3055339,0
CC-0765,3055384,0
CC-0765,3055413,0
CC-0765,3058830,0
CC-0765,3059799,0
CC-0765,3059825,0
CC-0765,3063989,0
CC-0765,3063997,0
CC-0766,3059664,1
CC-0766,3066021,0
CC-0766,3066091,0
CC-0767,3062660,1
CC-0768,3067437,0
CC-0769,3067444,0
CC-0770,3064124,1
CC-0771,3064502,1
CC-0771,3065178,0
CC-0771,3065247,0
CC-0772,3050677,1
CC-0772,3059117,0
CC-0772,3067027,0
CC-0773,3052652,1
CC-0773,3057397,0
CC-0773,3065481,0
CC-0774,3061447,1
CC-0774,3065879,0
CC-0774,3065947,0
CC-0774,3066051,0
CC-0774,3066137,0
CC-0775,3065715,1
CC-0775,3066450,0
CC-0776,3068486,0
CC-0777,3067172,0
CC-0778,3063117,1
CC-0779,3060895,1
CC-0779,3065204,0
CC-0779,3065323,0
CC-0780,3066801,1
CC-0781,3068202,1
CC-0782,3064056,1
CC-0783,3065773,1
CC-0784,3062538,1
CC-0785,3068764,0
CC-0786,3068957,0
CC-0787,3069306,0
CC-0788,3056574,1
CC-0788,3062587,0
CC-0788,3065956,0
CC-0788,3066692,0
CC-0788,3066892,0
CC-0788,3066902,0
CC-0788,3067061,0
CC-0789,3068673,0
CC-0790,3067530,0
CC-0791,3065022,1
CC-0791,3065120,0
CC-0791,3065126,0
CC-0792,3066571,1
CC-0793,3066149,1
CC-0794,3069451,0
CC-0795,3067526,1
CC-0796,3069655,0
CC-0797,3064185,1
CC-0798,3067009,1
CC-0799,3064593,1
CC-0800,3066541,1
CC-0800,3066621,0
CC-0800,3066750,0
CC-0800,3066774,0
CC-0801,3066913,1
CC-0802,3070660,0
CC-0803,3070548,0
CC-0804,3068280,1
CC-0805,3068775,1
CC-0806,3060648,1
CC-0806,3060655,0
CC-0806,3060803,0
CC-0806,3064842,0
CC-0806,3064854,0
CC-0806,3064886,0
CC-0806,3064938,0
CC-0806,3064942,0
CC-0806,3066790,0
CC-0807,3069812,0
CC-0808,3069497,0
CC-0809,3070534,1
CC-0810,3065890,1
CC-0811,3069116,1
CC-0812,3069437,1
CC-0813,3068893,1
CC-0813,3069770,0
CC-0813,3070942,0
CC-0814,3071386,0
CC-0815,3070750,0
CC-0816,3070971,1
CC-0817,3070494,1
CC-0818,3071069,1
CC-0819,3070880,1
CC-0820,3067064,1
CC-0820,3067098,0
CC-0821,3067755,1
CC-0822,3068302,1
CC-0822,3068456,0
CC-0823,3068115,1
CC-0824,3063258,1
CC-0824,3067837,0
CC-0825,3057212,1
CC-0825,3057677,0
CC-0825,3062769,0
CC-0825,3068367,0
CC-0826,3068476,1
CC-0827,3066767,1
CC-0827,3067479,0
CC-0828,3072230,0
CC-0829,3045743,1
CC-0829,3053196,0
CC-0829,3054546,0
CC-0829,3062431,0
CC-0829,3069589,0
CC-0829,3069706,0
CC-0829,3070348,0
CC-0830,3060654,1
CC-0830,3069067,0
CC-0831,3072335,0
CC-0832,3072370,1
CC-0833,3072464,0
CC-0834,3061629,1
CC-0834,3062355,0
CC-0834,3062358,0
CC-0834,3070669,0
CC-0835,3065957,1
CC-0835,3067282,0
CC-0836,3071867,0
CC-0837,3068654,1
CC-0838,3062301,1
CC-0838,3066592,0
CC-0838,3071853,0
CC-0838,3072030,0
CC-0839,3071936,0
CC-0840,3073879,0
CC-0841,3072005,0
CC-0842,3072965,1
CC-0842,3073115,0
CC-0843,3073124,0
CC-0844,3073630,0
CC-0845,3073694,0
CC-0846,3073395,0
CC-0847,3074512,0
CC-0848,3072725,0
CC-0849,3065357,1
CC-0849,3065401,0
CC-0849,3065415,0
CC-0849,3065441,0
CC-0849,3065582,0
CC-0849,3069830,0
CC-0850,3067804,1
CC-0850,3068970,0
CC-0851,3072560,0
CC-0852,3073367,0
CC-0853,3070969,1
CC-0854,3074540,1
CC-0855,3069383,1
CC-0856,3071625,1
CC-0856,3071647,0
CC-0857,3067120,1
CC-0857,3071777,0
CC-0858,3069032,1
CC-0859,3071665,1
CC-0860,3070892,1
CC-0860,3073502,0
CC-0860,3073582,0
CC-0860,3074218,0
CC-0861,3075626,0
CC-0862,3073861,0
CC-0863,3070067,1
CC-0864,3074951,0
CC-0865,3075657,0
CC-0866,3062876,1
CC-0866,3062908,0
CC-0866,3072604,0
CC-0866,3072665,0
CC-0866,3072715,0
CC-0866,3072736,0
CC-0866,3072883,0
CC-0866,3072896,0
CC-0866,3076686,0
CC-0867,3071771,1
CC-0868,3076544,1
CC-0868,3076579,0
CC-0868,3076590,0
CC-0868,3076752,0
CC-0869,3063052,1
CC-0869,3070741,0
CC-0869,3072026,0
CC-0869,3072059,0
CC-0869,3072330,0
CC-0869,3072334,0
CC-0869,3072405,0
CC-0870,3076370,0
CC-0871,3076247,0
CC-0872,3074924,1
CC-0873,3076736,0
CC-0874,3076518,0
CC-0875,3073334,1
CC-0876,3074792,1
CC-0877,3076648,0
CC-0878,3076490,1
CC-0878,3076555,0
CC-0878,3076565,0
CC-0879,3074553,1
CC-0879,3074600,0
CC-0879,3074661,0
CC-0879,3074687,0
CC-0879,3074755,0
CC-0880,3074970,1
CC-0881,3077162,0
CC-0882,3078162,0
CC-0883,3071606,1
CC-0883,3075494,0
CC-0884,3074243,1
CC-0884,3074518,0
CC-0885,3077502,0
CC-0886,3078273,0
CC-0887,3077009,0
CC-0888,3077400,0
CC-0889,3077784,0
CC-0890,3073101,1
CC-0891,3074208,1
CC-0892,3077718,0
CC-0893,3077792,0
CC-0894,3079708,0
CC-0895,3079770,1
CC-0896,3078520,0
CC-0897,3079412,1
CC-0898,3079531,0
CC-0899,3074894,1
CC-0899,3076002,0
CC-0899,3076059,0
CC-0899,3076950,0
CC-0900,3078479,0
CC-0901,3078574,0
CC-0902,3079040,1
CC-0903,3077870,0
CC-0904,3079176,0
CC-0905,3080047,0
CC-0906,3080183,0
CC-0907,3079533,0
CC-0908,3078674,0
CC-0909,3079124,0
CC-0910,3078793,0
CC-0911,3079276,1
CC-0912,3080836,0
CC-0913,3074159,1
CC-0914,3074598,1
CC-0914,3074750,0
CC-0914,3076959,0
CC-0914,3080610,0
CC-0915,3070508,1
CC-0915,3077392,0
CC-0916,3080097,1
CC-0916,3080170,0
CC-0916,3080456,0
CC-0917,3076663,1
CC-0918,3081623,0
CC-0919,3079733,1
CC-0920,3080116,1
CC-0921,3081614,0
CC-0922,3081155,0
CC-0923,3080124,0
CC-0924,3080540,0
CC-0925,3080295,0
CC-0926,3076878,1
CC-0927,3076793,1
CC-0927,3080111,0
CC-0928,3081570,1
CC-0929,3080656,0
CC-0930,3078978,1
CC-0931,3081309,0
CC-0932,3070947,1
CC-0932,3080272,0
CC-0933,3081809,0
CC-0934,3081369,0
CC-0935,3081655,1
CC-0936,3079501,1
CC-0936,3079691,0
CC-0937,3080201,1
CC-0938,3081986,1
CC-0939,3076915,1
CC-0940,3081866,0
CC-0941,3078483,1
CC-0942,3078965,1
CC-0943,3066779,1
CC-0943,3072920,0
CC-0943,3073076,0
CC-0943,3073096,0
CC-0943,3073238,0
CC-0943,3073265,0
CC-0943,3074825,0
CC-0943,3074873,0
CC-0943,3076419,0
CC-0943,3076553,0
CC-0943,3077233,0
CC-0944,3080202,1
CC-0945,3078495,1
CC-0945,3078629,0
CC-0946,3082513,0
CC-0947,3081549,1
CC-0948,3080764,1
CC-0949,3078583,1
CC-0949,3078755,0
CC-0949,3080257,0
CC-0949,3080731,0
CC-0949,3080777,0
CC-0949,3083019,0
CC-0950,3082241,1
CC-0951,3083109,0
CC-0952,3083139,0
CC-0953,3083583,0
CC-0954,3083294,0
CC-0955,3084012,0
CC-0956,3083278,0
CC-0957,3083438,0
CC-0958,3083458,0
CC-0959,3084057,0
CC-0960,3079339,1
CC-0960,3079368,0
CC-0960,3079417,0
CC-0961,3079626,1
CC-0962,3083577,0
CC-0963,3084445,0
CC-0964,3082987,0
CC-0965,3084624,0
CC-0966,3083794,0
CC-0967,3083436,0
CC-0968,3084700,0
CC-0969,3083985,0
CC-0970,3079419,1
CC-0971,3082254,1
CC-0972,3085175,0
CC-0973,3080811,1
CC-0974,3086050,0
CC-0975,3076514,1
CC-0975,3077222,0
CC-0975,3079757,0
CC-0975,3079760,0
CC-0975,3079837,0
CC-0976,3079937,1
CC-0976,3080620,0
CC-0976,3080806,0
CC-0976,3082414,0
CC-0977,3085784,0
CC-0978,3082377,1
CC-0979,3086446,0
CC-0980,3079131,1
CC-0981,3010163,1
CC-0981,3010219,0
CC-0981,3011097,0
CC-0981,3012611,0
CC-0981,3013694,0
CC-0981,3013695,0
CC-0981,3018743,0
CC-0981,3019269,0
CC-0981,3020744,0
CC-0981,3027669,0
CC-0981,3028219,0
CC-0981,3028438,0
CC-0981,3030296,0
CC-0981,3031071,0
CC-0981,3031593,0
CC-0981,3032133,0
CC-0981,3034694,0
CC-0981,3036530,0
CC-0981,3037543,0
CC-0981,3037614,0
CC-0981,3041240,0
CC-0981,3046096,0
CC-0981,3048911,0
CC-0981,3049146,0
CC-0981,3050537,0
CC-0981,3051448,0
CC-0981,3051482,0
CC-0981,3052914,0
CC-0981,3053362,0
CC-0981,3056180,0
CC-0981,3064074,0
CC-0981,3066843,0
CC-0981,3066855,0
CC-0981,3075627,0
CC-0981,3076385,0
CC-0981,3078453,0
CC-0981,3078497,0
CC-0981,3080655,0
CC-0981,3080697,0
CC-0982,3085928,0
CC-0983,3085206,0
CC-0984,3085095,0
CC-0985,3082280,1
CC-0986,3087162,0
CC-0987,3085769,0
CC-0988,3085882,0
CC-0989,3082343,1
CC-0990,3081740,1
CC-0991,3086457,0
CC-0992,3086823,0
CC-0993,3081608,1
CC-0994,3086837,0
CC-0995,3085835,1
CC-0996,3080892,1
CC-0996,3081102,0
CC-0997,3087496,0
CC-0998,3045915,1
CC-0998,3052649,0
CC-0998,3060618,0
CC-0998,3060649,0
CC-0998,3063451,0
CC-0998,3063582,0
CC-0998,3064964,0
CC-0998,3065122,0
CC-0998,3066270,0
CC-0998,3068197,0
CC-0998,3075565,0
CC-0998,3082885,0
CC-0998,3083807,0
CC-0998,3086334,0
CC-0999,3080875,1
CC-0999,3083566,0
CC-0999,3083648,0
CC-0999,3083784,0
CC-0999,3083866,0
CC-1000,3087509,0
CC-1001,3086169,0
CC-1002,3085512,1
CC-1003,3087510,1
CC-1004,3086393,0
CC-1005,3081626,1
CC-1006,3087673,0
CC-1007,3084451,1
CC-1008,3087345,0
CC-1009,3086031,1
CC-1010,3081960,1
CC-1011,3080022,1
CC-1011,3082015,0
CC-1012,3075431,1
CC-1012,3084135,0
CC-1013,3083032,1
CC-1014,3086434,1
CC-1014,3087854,0
CC-1015,3075128,1
CC-1015,3076906,0
CC-1015,3082202,0
CC-1015,3086681,0
CC-1015,3086696,0
CC-1015,3086757,0
CC-1015,3086769,0
CC-1015,3086838,0
CC-1015,3086872,0
CC-1016,3087827,0
CC-1017,3082375,1
CC-1018,3083385,1
CC-1018,3083443,0
CC-1019,3088102,0
CC-1020,3086293,1
CC-1021,3088320,1
CC-1022,3088862,0
CC-1023,3075052,1
CC-1023,3083050,0
CC-1024,3089152,0
CC-1025,3089159,0
CC-1026,3085513,1
CC-1027,3089662,0
CC-1028,3086999,1
CC-1029,3090204,0
CC-1030,3090245,0
CC-1031,3088612,0
CC-1032,3089785,1
CC-1033,3085305,1
CC-1034,3088468,0
CC-1035,3083790,1
CC-1036,3090167,0
CC-1037,3091711,0
CC-1038,3083757,1
CC-1038,3087040,0
CC-1039,3091973,0
CC-1040,3090758,0
CC-1041,3091505,1
CC-1041,3091517,0
CC-1041,3091633,0
CC-1042,3089944,0
CC-1043,3089163,1
CC-1044,3089665,0
CC-1045,3076032,1
CC-1045,3081343,0
CC-1045,3081424,0
CC-1045,3087541,0
CC-1046,3088577,1
CC-1046,3088684,0
CC-1047,3090326,0
CC-1048,3087780,1
CC-1049,3089532,0
CC-1050,3085479,1
CC-1051,3091597,0
CC-1052,3092016,0
CC-1053,3089918,0
CC-1054,3090920,0
CC-1055,3077744,1
CC-1055,3077849,0
CC-1055,3078804,0
CC-1055,3078820,0
CC-1055,3078829,0
CC-1055,3088105,0
CC-1056,3031806,1
CC-1056,3035501,0
CC-1056,3035738,0
CC-1056,3040952,0
CC-1056,3041174,0
CC-1056,3042525,0
CC-1056,3042624,0
CC-1056,3043950,0
CC-1056,3045227,0
CC-1056,3052803,0
CC-1056,3056803,0
CC-1056,3059207,0
CC-1056,3059961,0
CC-1056,3060772,0
CC-1056,3062424,0
CC-1056,3062488,0
CC-1056,3063492,0
CC-1056,3064629,0
CC-1056,3071061,0
CC-1056,3071091,0
CC-1056,3071116,0
CC-1056,3071333,0
CC-1056,3076328,0
CC-1056,3076738,0
CC-1056,3077255,0
CC-1056,3078484,0
CC-1056,3081748,0
CC-1056,3086298,0
CC-1057,3091437,0
CC-1058,3090591,0
CC-1059,3091466,0
CC-1060,3091094,0
CC-1061,3091559,0
CC-1062,3091993,1
CC-1063,3087604,1
CC-1064,3046216,1
CC-1064,3046713,0
CC-1064,3050009,0
CC-1064,3053413,0
CC-1064,3054231,0
CC-1064,3059644,0
CC-1064,3062415,0
CC-1064,3062433,0
CC-1064,3064941,0
CC-1064,3068579,0
CC-1064,3068858,0
CC-1064,3070908,0
CC-1064,3072199,0
CC-1064,3073851,0
CC-1064,3082819,0
CC-1064,3082898,0
CC-1064,3088857,0
CC-1064,3092119,0
CC-1065,3090551,0
CC-1066,3090135,1
CC-1067,3087643,1
CC-1067,3088542,0
CC-1067,3089088,0
CC-1067,3089260,0
CC-1068,3088671,1
CC-1069,3079894,1
CC-1069,3087660,0
CC-1069,3087970,0
CC-1070,3092202,0
CC-1071,3088050,1
CC-1072,3091443,1
CC-1073,3086060,1
CC-1073,3092315,0
CC-1074,3082020,1
CC-1074,3082101,0
CC-1074,3091153,0
CC-1075,3092415,1
CC-1076,3077415,1
CC-1076,3086207,0
CC-1077,3092650,0
CC-1078,3074079,1
CC-1078,3081468,0
CC-1078,3081474,0
CC-1078,3088469,0
CC-1078,3090231,0
CC-1079,3092946,0
CC-1080,3087618,1
CC-1081,3092290,0
CC-1082,3089205,1
CC-1083,3093366,0
CC-1084,3091779,1
CC-1084,3092159,0
CC-1084,3092180,0
CC-1084,3092183,0
CC-1085,3086062,1
CC-1085,3093284,0
CC-1086,3082978,1
CC-1086,3087991,0
CC-1087,3089347,1
CC-1088,3091822,1
CC-1088,3091824,0
CC-1088,3091836,0
CC-1088,3091851,0
CC-1088,3091922,0
CC-1089,3087740,1
CC-1089,3091946,0
CC-1090,3095024,0
CC-1091,3093790,1
CC-1092,3094968,0
CC-1093,3087750,1
CC-1093,3087759,0
CC-1093,3087799,0
CC-1093,3087800,0
CC-1093,3090722,0
CC-1094,3095975,0
CC-1095,3094760,0
CC-1096,3094369,0
CC-1097,3094658,0
CC-1098,3095310,1
CC-1099,3071874,1
CC-1099,3079982,0
CC-1099,3084258,0
CC-1099,3093153,0
CC-1100,3096702,0
CC-1101,3094930,0
CC-1102,3050732,1
CC-1102,3054202,0
CC-1102,3055020,0
CC-1102,3057362,0
CC-1102,3058246,0
CC-1102,3065647,0
CC-1102,3070564,0
CC-1102,3072675,0
CC-1102,3072763,0
CC-1102,3077214,0
CC-1102,3080588,0
CC-1102,3080592,0
CC-1102,3080675,0
CC-1102,3085526,0
CC-1102,3085687,0
CC-1102,3090831,0
CC-1102,3093941,0
CC-1102,3096473,0
CC-1103,3092167,1
CC-1104,3093873,1
CC-1104,3093897,0
CC-1105,3096726,1
CC-1106,3095406,0
CC-1107,3095426,0
CC-1108,3097609,0
CC-1109,3097669,0
CC-1110,3096890,0
CC-1111,3095121,0
CC-1112,3097753,0
CC-1113,3095186,1
CC-1114,3095180,0
CC-1115,3098373,0
CC-1116,3085120,1
CC-1116,3096441,0
CC-1116,3097454,0
CC-1117,3097028,0
CC-1118,3095818,0
CC-1119,3093498,1
CC-1120,3098695,0
CC-1121,3095707,1
CC-1121,3097696,0
CC-1122,3096095,0
CC-1123,3097880,1
CC-1124,3096337,0
CC-1125,3093114,1
CC-1125,3093198,0
CC-1125,3093927,0
CC-1125,3098103,0
CC-1126,3098160,0
CC-1127,3095765,1
CC-1128,3099059,1
CC-1129,3097895,0
CC-1130,3098821,0
CC-1131,3099511,0
CC-1132,3098833,0
CC-1133,3095677,1
CC-1134,3099249,0
CC-1135,3099536,0
CC-1136,3098917,0
CC-1137,3099411,0
CC-1138,3099809,0
CC-1139,3098870,0
CC-1140,3095796,1
CC-1141,3061595,1
CC-1141,3061657,0
CC-1141,3065744,0
CC-1141,3068035,0
CC-1141,3069454,0
CC-1141,3076127,0
CC-1141,3082070,0
CC-1141,3084164,0
CC-1141,3085765,0
CC-1141,3086971,0
CC-1141,3087014,0
CC-1141,3087299,0
CC-1141,3087336,0
CC-1141,3088738,0
CC-1141,3088740,0
CC-1141,3098047,0
CC-1142,3099458,0
CC-1143,3099104,0
CC-1144,3094341,1
CC-1145,3095733,1
CC-1145,3099196,0
CC-1145,3099216,0
CC-1146,3099223,1
CC-1147,3099572,0
CC-1148,3096979,1
CC-1149,3099601,0
CC-1150,3079771,1
CC-1150,3090631,0
CC-1150,3094042,0
CC-1151,3099465,1
CC-1151,3099537,0
CC-1152,3098261,1
CC-1153,3100055,0
