customer_id,total_cards,first_seen,home_region,total_txns
C10112,1,2016-07-03 01:55:45,,4
C01864,1,2016-07-03 01:58:40,204.0,83
C09826,1,2016-07-03 02:00:28,433.0,82
C11010,1,2016-07-03 02:01:22,143.0,254
C10575,1,2016-07-03 02:03:33,264.0,2
C10599,1,2016-07-03 02:04:21,315.0,143
C02321,2,2016-07-03 02:05:43,433.0,231
C10326,1,2016-07-03 02:06:49,181.0,58
C02765,1,2016-07-03 02:07:54,485.0,2
C06331,2,2016-07-03 02:11:34,492.0,180
C01509,1,2016-07-03 02:11:57,315.0,5
C10927,1,2016-07-03 02:15:01,,1
C02132,1,2016-07-03 02:17:02,184.0,18
C11545,1,2016-07-03 02:18:29,,1
C07845,2,2016-07-03 02:18:46,325.0,104
C04957,1,2016-07-03 02:18:55,205.0,9
C06631,1,2016-07-03 02:19:28,299.0,53
C05459,2,2016-07-03 02:20:51,204.0,63
C08112,2,2016-07-03 02:24:17,264.0,43
C09251,1,2016-07-03 02:32:32,310.0,910
C01977,1,2016-07-03 02:39:50,122.0,81
C04708,1,2016-07-03 02:41:33,,1
C08793,1,2016-07-03 02:42:08,,6
C00189,2,2016-07-03 02:45:24,485.0,15
C05924,1,2016-07-03 02:46:41,299.0,6
C00426,2,2016-07-03 02:54:23,,291
C00803,2,2016-07-03 02:58:55,170.0,19
C05551,2,2016-07-03 03:02:05,264.0,1277
C00915,2,2016-07-03 03:03:23,251.0,13
C09556,1,2016-07-03 03:04:15,337.0,112
C11140,2,2016-07-03 03:07:44,143.0,261
C08127,1,2016-07-03 03:10:01,441.0,25
C12602,1,2016-07-03 03:10:20,325.0,51
C01222,1,2016-07-03 03:10:34,110.0,102
C12512,1,2016-07-03 03:13:06,310.0,24
C09454,1,2016-07-03 03:16:30,498.0,332
C03125,2,2016-07-03 03:19:24,315.0,804
C08420,1,2016-07-03 03:22:53,226.0,40
C10025,1,2016-07-03 03:24:36,204.0,17
C07681,1,2016-07-03 03:26:52,220.0,95
C10045,1,2016-07-03 03:26:59,264.0,165
C13349,2,2016-07-03 03:27:52,,43
C03341,2,2016-07-03 03:28:06,325.0,1321
C05142,1,2016-07-03 03:29:00,485.0,145
C08921,1,2016-07-03 03:30:58,203.0,13
C04393,1,2016-07-03 03:32:52,251.0,178
C08847,1,2016-07-03 03:34:24,387.0,92
C08281,2,2016-07-03 03:36:36,,44
C10244,1,2016-07-03 03:36:51,420.0,7
C11496,2,2016-07-03 03:40:05,143.0,1898
C07398,2,2016-07-03 03:41:12,231.0,20
C12238,1,2016-07-03 03:46:47,315.0,8
C01138,2,2016-07-03 03:50:04,299.0,1116
C02776,2,2016-07-03 03:50:49,272.0,7
C09868,1,2016-07-03 04:02:52,204.0,106
C03246,1,2016-07-03 04:04:50,,1
C01289,2,2016-07-03 04:05:16,472.0,31
C13196,2,2016-07-03 04:09:19,512.0,209
C11970,1,2016-07-03 04:11:45,191.0,88
C04007,1,2016-07-03 04:16:19,343.0,153
C02365,1,2016-07-03 04:18:48,143.0,40
C10433,1,2016-07-03 04:23:16,433.0,11
C03108,2,2016-07-03 04:25:13,264.0,152
C04004,2,2016-07-03 04:26:37,,34
C03786,1,2016-07-03 04:29:57,494.0,158
C01579,1,2016-07-03 04:37:34,,2
C01596,2,2016-07-03 04:40:06,299.0,212
C07065,2,2016-07-03 04:42:55,205.0,66
C02525,1,2016-07-03 04:43:12,512.0,57
C00978,1,2016-07-03 04:44:28,,121
C11788,1,2016-07-03 04:46:03,,8
C08288,1,2016-07-03 04:46:37,272.0,151
C00395,1,2016-07-03 04:47:44,,21
C04746,1,2016-07-03 04:49:51,264.0,16
C07644,1,2016-07-03 04:52:33,444.0,68
C05753,1,2016-07-03 04:55:51,343.0,108
C04406,1,2016-07-03 04:57:31,126.0,22
C02502,2,2016-07-03 05:08:40,123.0,2411
C03967,1,2016-07-03 05:14:31,325.0,321
C07508,2,2016-07-03 05:14:35,,441
C03862,1,2016-07-03 05:15:10,181.0,1
C01036,1,2016-07-03 05:16:16,177.0,5
C10176,1,2016-07-03 05:17:16,123.0,11
C00849,1,2016-07-03 05:24:45,170.0,79
C02280,1,2016-07-03 05:33:31,,14
C03910,1,2016-07-03 05:34:53,387.0,34
C08466,2,2016-07-03 05:38:24,325.0,156
C10924,2,2016-07-03 05:44:53,469.0,337
C13456,1,2016-07-03 06:00:37,325.0,57
C06947,2,2016-07-03 06:28:17,299.0,243
C03867,1,2016-07-03 06:33:23,,1
C13413,1,2016-07-03 06:34:57,,1
C05932,1,2016-07-03 06:50:48,264.0,20
C10164,1,2016-07-03 07:03:02,251.0,276
C06194,2,2016-07-03 07:10:58,436.0,40
C11181,1,2016-07-03 07:17:22,122.0,8
C05540,2,2016-07-03 07:34:11,,2
C02294,1,2016-07-03 07:44:22,472.0,3
C03669,1,2016-07-03 07:45:55,264.0,9
C05808,1,2016-07-03 08:19:40,,18
C12397,1,2016-07-03 08:20:09,269.0,223
C03757,1,2016-07-03 09:08:31,299.0,9
C04305,1,2016-07-03 09:30:11,143.0,8
C08494,1,2016-07-03 09:41:57,,10
C07868,1,2016-07-03 10:04:47,472.0,51
C04016,1,2016-07-03 10:14:27,231.0,46
C02673,2,2016-07-03 10:16:50,205.0,259
C04346,2,2016-07-03 10:22:30,308.0,155
C02285,2,2016-07-03 10:34:40,337.0,588
C12352,2,2016-07-03 10:51:23,330.0,166
C06879,1,2016-07-03 11:00:47,330.0,48
C09885,1,2016-07-03 11:04:57,330.0,37
C11298,2,2016-07-03 11:09:50,203.0,224
C02133,1,2016-07-03 11:12:58,325.0,377
C08555,1,2016-07-03 11:24:35,264.0,24
C13007,1,2016-07-03 11:33:17,433.0,117
C06022,2,2016-07-03 11:41:29,325.0,47
C06040,1,2016-07-03 11:43:45,203.0,123
C13517,2,2016-07-03 11:49:17,485.0,84
C10325,1,2016-07-03 11:55:13,272.0,26
C02914,2,2016-07-03 12:06:03,,47
C06198,1,2016-07-03 12:17:35,330.0,222
C07386,1,2016-07-03 12:18:13,485.0,21
C05736,1,2016-07-03 12:19:25,,28
C05859,1,2016-07-03 12:35:15,330.0,305
C06173,1,2016-07-03 12:36:58,330.0,13
C00723,2,2016-07-03 12:41:56,143.0,20
C05786,2,2016-07-03 12:43:39,494.0,447
C02576,1,2016-07-03 12:45:27,,2
C08397,1,2016-07-03 12:45:36,327.0,40
C06059,2,2016-07-03 12:46:45,325.0,311
C12666,1,2016-07-03 12:47:14,184.0,32
C04575,2,2016-07-03 12:48:20,441.0,40
C10222,1,2016-07-03 12:52:48,330.0,50
C02102,1,2016-07-03 12:53:42,204.0,41
C07730,1,2016-07-03 12:56:05,181.0,8
C12655,1,2016-07-03 12:57:19,204.0,78
C06818,1,2016-07-03 12:58:10,184.0,194
C05574,1,2016-07-03 12:59:08,433.0,4
C06494,2,2016-07-03 13:02:18,264.0,843
C03539,1,2016-07-03 13:02:39,476.0,69
C09700,1,2016-07-03 13:02:40,126.0,18
C11014,1,2016-07-03 13:02:51,264.0,243
C09938,1,2016-07-03 13:08:41,472.0,15
C11297,1,2016-07-03 13:09:04,170.0,8
C04078,1,2016-07-03 13:16:18,325.0,9
C09529,1,2016-07-03 13:16:26,325.0,17
C03184,1,2016-07-03 13:18:03,231.0,141
C05610,1,2016-07-03 13:19:50,272.0,66
C02999,2,2016-07-03 13:22:10,325.0,441
C03813,1,2016-07-03 13:33:33,157.0,8
C03941,1,2016-07-03 13:33:37,315.0,66
C07619,1,2016-07-03 13:36:43,337.0,12
C02030,1,2016-07-03 13:37:27,315.0,7
C12730,1,2016-07-03 13:42:31,,7
C09823,1,2016-07-03 13:43:39,476.0,325
C04436,1,2016-07-03 13:45:48,315.0,19
C02701,1,2016-07-03 13:46:18,203.0,4
C12223,1,2016-07-03 13:46:25,476.0,138
C02200,1,2016-07-03 13:47:39,143.0,111
C08217,2,2016-07-03 13:48:51,204.0,114
C06942,2,2016-07-03 13:51:10,231.0,690
C13360,1,2016-07-03 13:56:29,472.0,4
C05290,2,2016-07-03 13:57:31,310.0,161
C06130,1,2016-07-03 13:58:00,191.0,228
C06532,2,2016-07-03 14:02:11,315.0,305
C12638,1,2016-07-03 14:02:59,330.0,16
C08482,1,2016-07-03 14:03:50,143.0,138
C13067,1,2016-07-03 14:04:51,325.0,60
C12211,2,2016-07-03 14:08:33,204.0,372
C03608,1,2016-07-03 14:14:06,204.0,187
C03348,1,2016-07-03 14:17:59,337.0,42
C01559,1,2016-07-03 14:20:11,123.0,37
C08297,1,2016-07-03 14:23:39,315.0,15
C12119,1,2016-07-03 14:26:27,269.0,23
C03633,1,2016-07-03 14:27:26,191.0,127
C05467,1,2016-07-03 14:31:19,324.0,294
C04278,1,2016-07-03 14:33:54,170.0,75
C03060,1,2016-07-03 14:34:12,264.0,365
C04072,2,2016-07-03 14:38:46,123.0,168
C12036,2,2016-07-03 14:39:05,220.0,484
C00113,1,2016-07-03 14:43:30,143.0,33
C12320,1,2016-07-03 14:43:32,,18
C05999,1,2016-07-03 14:43:50,441.0,95
C09491,1,2016-07-03 14:44:04,441.0,105
C03441,3,2016-07-03 14:46:10,204.0,59
C02567,1,2016-07-03 14:48:10,205.0,16
C09495,1,2016-07-03 14:48:57,330.0,21
C10861,1,2016-07-03 14:49:09,,22
C12889,1,2016-07-03 14:50:09,251.0,144
C05359,1,2016-07-03 14:50:42,330.0,52
C11495,1,2016-07-03 14:54:46,502.0,117
C04861,2,2016-07-03 14:57:14,204.0,127
C04759,1,2016-07-03 14:57:23,,33
C04974,3,2016-07-03 14:59:26,330.0,65
C03388,2,2016-07-03 14:59:52,498.0,8
C01603,1,2016-07-03 15:01:25,485.0,26
C07750,2,2016-07-03 15:01:32,191.0,349
C04860,1,2016-07-03 15:02:51,299.0,31
C02978,1,2016-07-03 15:04:09,299.0,41
C01126,1,2016-07-03 15:06:33,264.0,16
C02071,1,2016-07-03 15:08:35,428.0,7
C00415,1,2016-07-03 15:10:02,184.0,8
C11995,1,2016-07-03 15:12:41,,16
C07462,1,2016-07-03 15:13:01,448.0,29
C08374,1,2016-07-03 15:15:05,126.0,207
C04296,1,2016-07-03 15:16:15,220.0,42
C00924,1,2016-07-03 15:16:50,123.0,27
C08214,1,2016-07-03 15:17:20,170.0,15
C04421,1,2016-07-03 15:18:00,337.0,36
C06556,1,2016-07-03 15:18:04,264.0,49
C06434,1,2016-07-03 15:20:38,181.0,16
C12947,1,2016-07-03 15:21:02,184.0,69
C01357,1,2016-07-03 15:22:16,327.0,56
C12831,1,2016-07-03 15:23:51,158.0,24
C00527,1,2016-07-03 15:24:01,158.0,38
C02389,1,2016-07-03 15:25:47,,2
C00285,1,2016-07-03 15:26:27,315.0,6
C08087,1,2016-07-03 15:28:20,,11
C06855,1,2016-07-03 15:29:02,,82
C05738,1,2016-07-03 15:29:52,,19
C05673,1,2016-07-03 15:30:48,251.0,31
C07594,1,2016-07-03 15:31:41,,31
C13468,1,2016-07-03 15:34:14,315.0,7
C13410,1,2016-07-03 15:34:35,299.0,260
C06870,1,2016-07-03 15:36:31,315.0,30
C00232,3,2016-07-03 15:36:34,204.0,158
C12957,1,2016-07-03 15:36:56,337.0,38
C13340,2,2016-07-03 15:38:15,143.0,82
C10974,1,2016-07-03 15:38:55,264.0,23
C06599,1,2016-07-03 15:39:02,264.0,21
C06426,2,2016-07-03 15:43:51,485.0,35
C06578,1,2016-07-03 15:47:24,264.0,32
C04096,2,2016-07-03 15:48:09,184.0,231
C01695,2,2016-07-03 15:48:25,226.0,81
C06582,2,2016-07-03 15:49:48,387.0,220
C11965,1,2016-07-03 15:51:01,330.0,230
C05135,2,2016-07-03 15:52:09,220.0,36
C09641,1,2016-07-03 15:53:33,299.0,22
C03511,1,2016-07-03 15:54:11,512.0,33
C06014,1,2016-07-03 15:54:57,325.0,14
C11941,1,2016-07-03 15:57:05,476.0,1
C10725,1,2016-07-03 15:57:11,472.0,16
C05846,1,2016-07-03 15:58:48,325.0,27
C01486,1,2016-07-03 15:59:30,,9
C13334,1,2016-07-03 16:01:36,315.0,35
C06218,1,2016-07-03 16:02:49,476.0,186
C09581,1,2016-07-03 16:04:09,512.0,9
C02015,1,2016-07-03 16:05:18,143.0,69
C02024,1,2016-07-03 16:07:25,181.0,33
C01096,1,2016-07-03 16:08:00,,1
C08646,2,2016-07-03 16:08:26,204.0,111
C04265,1,2016-07-03 16:08:36,,10
C02044,2,2016-07-03 16:08:45,299.0,59
C06549,1,2016-07-03 16:09:39,272.0,12
C00941,1,2016-07-03 16:13:24,325.0,47
C09496,1,2016-07-03 16:13:53,384.0,28
C05083,1,2016-07-03 16:15:41,205.0,57
C02873,1,2016-07-03 16:17:36,494.0,40
C01694,1,2016-07-03 16:17:42,191.0,87
C10100,1,2016-07-03 16:17:49,225.0,1
C03066,1,2016-07-03 16:19:20,231.0,372
C00560,1,2016-07-03 16:24:00,315.0,72
C13151,1,2016-07-03 16:24:08,,13
C07123,1,2016-07-03 16:24:59,158.0,2
C09445,1,2016-07-03 16:27:41,204.0,102
C09855,2,2016-07-03 16:30:03,428.0,207
C08577,1,2016-07-03 16:31:34,264.0,37
C04545,1,2016-07-03 16:32:47,485.0,10
C03353,1,2016-07-03 16:34:57,123.0,15
C02604,2,2016-07-03 16:35:25,299.0,34
C08478,1,2016-07-03 16:35:31,143.0,228
C08384,1,2016-07-03 16:37:50,264.0,63
C12925,2,2016-07-03 16:40:54,204.0,86
C01892,1,2016-07-03 16:41:19,337.0,59
C05182,1,2016-07-03 16:41:51,220.0,6
C12634,1,2016-07-03 16:43:53,310.0,84
C02070,1,2016-07-03 16:44:33,492.0,34
C03656,2,2016-07-03 16:44:45,325.0,497
C03263,1,2016-07-03 16:49:16,,8
C13219,1,2016-07-03 16:49:16,472.0,4
C00557,1,2016-07-03 16:49:41,325.0,105
C11109,1,2016-07-03 16:53:16,436.0,17
C11806,1,2016-07-03 16:56:41,204.0,46
C08968,1,2016-07-03 16:57:30,143.0,26
C13138,1,2016-07-03 16:59:41,472.0,58
C11332,1,2016-07-03 17:01:46,325.0,47
C13153,1,2016-07-03 17:01:58,,10
C08147,2,2016-07-03 17:02:27,441.0,13
C01574,1,2016-07-03 17:04:39,,2
C06909,1,2016-07-03 17:06:40,143.0,39
C12991,1,2016-07-03 17:08:21,272.0,195
C00911,1,2016-07-03 17:11:20,485.0,25
C01349,2,2016-07-03 17:11:48,330.0,53
C05519,2,2016-07-03 17:13:18,330.0,19
C03368,1,2016-07-03 17:14:05,191.0,3
C10647,1,2016-07-03 17:14:12,325.0,29
C04492,1,2016-07-03 17:15:26,476.0,7
C02171,1,2016-07-03 17:15:52,181.0,109
C13382,1,2016-07-03 17:16:03,205.0,28
C08985,1,2016-07-03 17:17:22,,3
C05694,1,2016-07-03 17:17:30,,12
C07736,1,2016-07-03 17:17:50,325.0,55
C04885,2,2016-07-03 17:18:24,330.0,85
C06559,1,2016-07-03 17:19:47,264.0,64
C00724,1,2016-07-03 17:19:54,204.0,5
C08426,1,2016-07-03 17:23:45,,17
C09683,1,2016-07-03 17:24:12,,57
C12201,1,2016-07-03 17:27:08,299.0,46
C07299,2,2016-07-03 17:29:04,181.0,22
C05872,1,2016-07-03 17:29:10,251.0,22
C08549,1,2016-07-03 17:31:04,476.0,9
C02065,1,2016-07-03 17:33:14,184.0,63
C13390,1,2016-07-03 17:34:04,253.0,12
C09283,1,2016-07-03 17:35:33,299.0,32
C02165,1,2016-07-03 17:39:36,420.0,26
C05428,1,2016-07-03 17:40:42,472.0,32
C11656,1,2016-07-03 17:42:02,472.0,52
C05453,2,2016-07-03 17:42:05,476.0,63
C12431,1,2016-07-03 17:45:50,184.0,41
C03185,1,2016-07-03 17:46:12,,15
C11642,1,2016-07-03 17:46:38,,106
C07134,2,2016-07-03 17:48:24,264.0,129
C11158,1,2016-07-03 17:50:35,299.0,80
C01365,2,2016-07-03 17:51:11,143.0,28
C01179,1,2016-07-03 17:54:34,337.0,42
C06215,1,2016-07-03 17:54:48,420.0,205
C09137,1,2016-07-03 17:54:52,492.0,50
C06954,1,2016-07-03 17:56:50,272.0,27
C08148,1,2016-07-03 17:58:38,343.0,19
C10289,1,2016-07-03 17:59:21,436.0,1
C12694,1,2016-07-03 18:00:41,123.0,3
C10065,1,2016-07-03 18:01:16,143.0,14
C12586,1,2016-07-03 18:06:14,420.0,76
C00068,1,2016-07-03 18:07:43,126.0,4
C11914,1,2016-07-03 18:07:51,158.0,17
C06161,1,2016-07-03 18:08:36,204.0,23
C11547,1,2016-07-03 18:09:44,,2
C00090,1,2016-07-03 18:11:59,177.0,109
C03504,1,2016-07-03 18:12:12,,5
C01869,1,2016-07-03 18:12:57,191.0,54
C00650,1,2016-07-03 18:13:16,272.0,15
C04038,2,2016-07-03 18:14:07,264.0,41
C06320,1,2016-07-03 18:15:00,264.0,61
C04571,2,2016-07-03 18:16:22,441.0,254
C07228,1,2016-07-03 18:18:52,226.0,5
C12999,2,2016-07-03 18:20:42,299.0,7
C00674,1,2016-07-03 18:21:08,184.0,9
C05587,1,2016-07-03 18:22:02,,1
C00364,1,2016-07-03 18:23:23,110.0,35
C08477,3,2016-07-03 18:23:34,299.0,111
C08936,1,2016-07-03 18:24:01,337.0,36
C07908,1,2016-07-03 18:24:52,225.0,25
C12041,1,2016-07-03 18:26:27,337.0,35
C04683,1,2016-07-03 18:26:28,441.0,30
C00414,1,2016-07-03 18:30:27,203.0,75
C09939,1,2016-07-03 18:33:23,,57
C08414,1,2016-07-03 18:33:36,264.0,41
C13005,1,2016-07-03 18:34:23,,27
C11258,1,2016-07-03 18:35:15,,13
C08839,2,2016-07-03 18:36:57,343.0,28
C07687,1,2016-07-03 18:37:33,,6
C02196,1,2016-07-03 18:38:03,433.0,4
C06197,2,2016-07-03 18:38:37,110.0,42
C10322,1,2016-07-03 18:40:39,299.0,39
C07130,1,2016-07-03 18:40:56,330.0,64
C00892,1,2016-07-03 18:42:46,184.0,102
C05566,1,2016-07-03 18:45:10,272.0,38
C01492,1,2016-07-03 18:45:42,325.0,126
C01657,1,2016-07-03 18:46:01,143.0,17
C02907,1,2016-07-03 18:51:47,325.0,52
C11915,1,2016-07-03 18:53:18,315.0,137
C07978,1,2016-07-03 18:53:27,181.0,11
C08972,2,2016-07-03 18:54:55,330.0,96
C12936,1,2016-07-03 18:56:04,123.0,35
C12802,1,2016-07-03 18:56:23,181.0,13
C11041,1,2016-07-03 18:57:42,264.0,284
C12569,1,2016-07-03 18:58:10,,3
C00865,1,2016-07-03 18:59:10,299.0,6
C11891,1,2016-07-03 19:00:17,,44
C06624,1,2016-07-03 19:00:44,315.0,11
C01965,2,2016-07-03 19:01:32,264.0,45
C02127,2,2016-07-03 19:07:38,264.0,11
C04661,2,2016-07-03 19:08:21,205.0,28
C05118,1,2016-07-03 19:10:36,472.0,37
C13343,2,2016-07-03 19:12:22,170.0,69
C02826,1,2016-07-03 19:12:30,299.0,23
C05346,1,2016-07-03 19:16:56,325.0,8
C06590,1,2016-07-03 19:23:41,181.0,15
C03464,1,2016-07-03 19:24:54,110.0,22
C06078,1,2016-07-03 19:25:06,,1
C10569,2,2016-07-03 19:26:46,205.0,5
C13513,1,2016-07-03 19:27:14,264.0,16
C02945,1,2016-07-03 19:30:11,126.0,116
C08917,1,2016-07-03 19:30:51,,11
C01461,1,2016-07-03 19:32:43,441.0,20
C01590,1,2016-07-03 19:33:05,315.0,9
C10992,1,2016-07-03 19:33:06,204.0,14
C08823,2,2016-07-03 19:34:30,327.0,54
C12642,1,2016-07-03 19:40:29,512.0,3
C05063,1,2016-07-03 19:41:55,485.0,61
C00422,1,2016-07-03 19:44:22,315.0,39
C13088,1,2016-07-03 19:46:21,310.0,15
C00197,1,2016-07-03 19:47:04,204.0,55
C12208,1,2016-07-03 19:47:24,299.0,30
C03389,1,2016-07-03 19:50:51,384.0,142
C01372,2,2016-07-03 19:51:19,204.0,45
C13061,1,2016-07-03 19:52:18,123.0,3
C10020,1,2016-07-03 19:55:16,181.0,51
C01310,1,2016-07-03 19:57:05,205.0,6
C05020,1,2016-07-03 19:57:19,204.0,11
C12128,1,2016-07-03 19:58:59,126.0,90
C07093,1,2016-07-03 20:00:31,122.0,18
C12007,2,2016-07-03 20:03:40,325.0,116
C02565,1,2016-07-03 20:03:47,299.0,2
C11485,2,2016-07-03 20:03:51,231.0,9
C11132,1,2016-07-03 20:03:53,204.0,26
C07728,1,2016-07-03 20:05:23,330.0,22
C04898,1,2016-07-03 20:05:54,,6
C06350,3,2016-07-03 20:06:07,191.0,72
C02513,1,2016-07-03 20:08:35,123.0,129
C02114,1,2016-07-03 20:10:16,,8
C00739,1,2016-07-03 20:13:36,264.0,18
C04392,1,2016-07-03 20:16:11,184.0,1
C08375,1,2016-07-03 20:16:51,220.0,44
C11640,1,2016-07-03 20:17:51,231.0,31
C10769,1,2016-07-03 20:19:29,330.0,44
C03752,1,2016-07-03 20:21:12,330.0,8
C13027,1,2016-07-03 20:22:06,315.0,21
C11884,1,2016-07-03 20:22:16,472.0,20
C03194,1,2016-07-03 20:24:24,325.0,1
C01638,1,2016-07-03 20:25:22,,5
C12044,1,2016-07-03 20:26:22,,2
C13009,2,2016-07-03 20:31:59,441.0,3
C02968,1,2016-07-03 20:33:06,272.0,193
C02989,1,2016-07-03 20:36:13,498.0,40
C04425,1,2016-07-03 20:38:11,170.0,36
C02149,1,2016-07-03 20:40:02,,1
C11080,1,2016-07-03 20:40:10,205.0,16
C09196,1,2016-07-03 20:40:55,123.0,34
C06237,1,2016-07-03 20:43:28,191.0,28
C11595,1,2016-07-03 20:45:08,,133
C05692,1,2016-07-03 20:46:24,512.0,23
C09873,1,2016-07-03 20:48:11,,114
C02719,1,2016-07-03 20:48:11,181.0,31
C11117,2,2016-07-03 20:49:10,205.0,4
C11765,1,2016-07-03 20:50:23,,1
C05029,1,2016-07-03 20:52:26,472.0,48
C04414,1,2016-07-03 20:53:32,,9
C06467,1,2016-07-03 20:54:57,,1
C11584,1,2016-07-03 20:55:32,476.0,66
C10279,1,2016-07-03 20:55:33,,1
C09741,1,2016-07-03 20:56:00,315.0,25
C00449,1,2016-07-03 20:58:37,205.0,26
C12667,1,2016-07-03 21:00:11,126.0,51
C00938,1,2016-07-03 21:00:33,330.0,41
C12932,2,2016-07-03 21:03:26,325.0,433
C11615,1,2016-07-03 21:04:25,203.0,21
C02053,1,2016-07-03 21:06:58,441.0,1
C10685,1,2016-07-03 21:09:35,110.0,14
C05748,1,2016-07-03 21:11:49,264.0,8
C00045,1,2016-07-03 21:13:34,,22
C11275,1,2016-07-03 21:15:49,315.0,10
C01361,1,2016-07-03 21:16:16,,1
C08703,1,2016-07-03 21:17:34,441.0,3
C09227,1,2016-07-03 21:20:53,177.0,67
C09685,1,2016-07-03 21:21:26,123.0,19
C05008,1,2016-07-03 21:24:16,436.0,74
C12225,2,2016-07-03 21:26:47,264.0,63
C01859,1,2016-07-03 21:27:20,184.0,22
C02055,1,2016-07-03 21:28:08,,12
C13032,2,2016-07-03 21:28:57,327.0,36
C12111,1,2016-07-03 21:29:45,269.0,47
C08744,1,2016-07-03 21:31:31,181.0,8
C09125,1,2016-07-03 21:35:54,299.0,2
C02079,1,2016-07-03 21:40:12,299.0,88
C08918,2,2016-07-03 21:40:18,512.0,753
C10334,2,2016-07-03 21:44:13,272.0,118
C04729,1,2016-07-03 21:44:33,337.0,25
C12696,1,2016-07-03 21:45:43,181.0,58
C03842,1,2016-07-03 21:46:04,485.0,11
C02217,1,2016-07-03 21:48:29,264.0,15
C08528,1,2016-07-03 21:49:46,330.0,195
C06772,1,2016-07-03 21:51:09,330.0,17
C11859,1,2016-07-03 21:51:43,,34
C08730,1,2016-07-03 21:51:54,337.0,2
C06764,2,2016-07-03 21:52:50,204.0,268
C10203,1,2016-07-03 21:56:04,123.0,7
C10905,1,2016-07-03 21:57:18,,3
C09270,1,2016-07-03 22:01:31,,5
C05116,1,2016-07-03 22:02:00,325.0,76
C00384,1,2016-07-03 22:03:05,343.0,13
C07742,1,2016-07-03 22:04:01,204.0,54
C11809,1,2016-07-03 22:04:54,204.0,23
C09078,1,2016-07-03 22:05:55,299.0,7
C10175,1,2016-07-03 22:06:30,502.0,5
C05766,2,2016-07-03 22:08:25,251.0,85
C04358,1,2016-07-03 22:12:05,272.0,3
C13528,1,2016-07-03 22:14:43,272.0,7
C02247,1,2016-07-03 22:17:06,,31
C11073,1,2016-07-03 22:17:28,315.0,24
C10037,1,2016-07-03 22:17:48,330.0,100
C04274,1,2016-07-03 22:19:08,327.0,41
C06437,1,2016-07-03 22:19:30,512.0,179
C12770,1,2016-07-03 22:23:56,433.0,9
C00584,1,2016-07-03 22:25:29,512.0,34
C13499,1,2016-07-03 22:26:45,343.0,8
C09836,1,2016-07-03 22:27:07,315.0,12
C04801,1,2016-07-03 22:29:26,158.0,14
C13430,1,2016-07-03 22:29:46,264.0,38
C03558,1,2016-07-03 22:30:16,123.0,84
C12132,3,2016-07-03 22:32:43,204.0,311
C12838,1,2016-07-03 22:33:20,269.0,16
C12454,1,2016-07-03 22:35:12,,12
C00983,1,2016-07-03 22:35:50,184.0,17
C03451,1,2016-07-03 22:37:11,231.0,6
C03783,3,2016-07-03 22:39:13,325.0,67
C03255,1,2016-07-03 22:40:34,251.0,6
C11666,1,2016-07-03 22:41:22,299.0,12
C03917,1,2016-07-03 22:41:52,492.0,13
C12233,1,2016-07-03 22:43:54,,1
C11968,1,2016-07-03 22:46:46,181.0,33
C03146,1,2016-07-03 22:48:57,,25
C01897,1,2016-07-03 22:49:16,204.0,37
C00897,1,2016-07-03 22:49:36,191.0,3
C00535,1,2016-07-03 22:53:58,324.0,53
C00712,1,2016-07-03 22:54:09,204.0,25
C02562,1,2016-07-03 22:54:40,299.0,18
C06976,1,2016-07-03 23:01:05,126.0,69
C00301,2,2016-07-03 23:05:17,433.0,24
C07909,1,2016-07-03 23:09:45,433.0,68
C07988,2,2016-07-03 23:12:44,502.0,12
C11644,1,2016-07-03 23:13:03,315.0,6
C01122,1,2016-07-03 23:13:10,502.0,4
C07547,1,2016-07-03 23:13:44,191.0,26
C00659,1,2016-07-03 23:16:51,204.0,26
C02782,2,2016-07-03 23:20:25,,178
C06538,2,2016-07-03 23:27:00,337.0,42
C10884,1,2016-07-03 23:27:06,158.0,7
C12778,1,2016-07-03 23:29:26,,15
C08045,1,2016-07-03 23:29:33,315.0,9
C04879,1,2016-07-03 23:30:24,143.0,15
C08537,1,2016-07-03 23:33:20,,42
C10902,1,2016-07-03 23:35:06,315.0,5
C06039,1,2016-07-03 23:35:14,191.0,9
C10385,1,2016-07-03 23:35:56,,1
C06929,1,2016-07-03 23:36:38,299.0,87
C12523,1,2016-07-03 23:36:58,191.0,18
C12307,1,2016-07-03 23:37:20,325.0,14
C04755,1,2016-07-03 23:37:57,264.0,24
C12276,1,2016-07-03 23:38:51,110.0,51
C10474,1,2016-07-03 23:39:49,299.0,8
C09623,2,2016-07-03 23:44:28,204.0,204
C10756,1,2016-07-03 23:48:02,,5
C12680,1,2016-07-03 23:49:31,,121
C09573,1,2016-07-03 23:49:46,264.0,18
C02320,2,2016-07-03 23:51:09,272.0,1108
C07646,2,2016-07-03 23:51:48,315.0,1509
C07244,1,2016-07-03 23:58:05,448.0,19
C11215,1,2016-07-03 23:59:50,330.0,14
C04058,1,2016-07-04 00:01:18,,67
C03312,1,2016-07-04 00:03:35,205.0,12
C06962,2,2016-07-04 00:04:40,204.0,1060
C12396,2,2016-07-04 00:06:14,,19
C10467,1,2016-07-04 00:06:59,,1
C10130,1,2016-07-04 00:09:15,469.0,6
C12966,1,2016-07-04 00:09:17,,218
C11445,2,2016-07-04 00:09:20,226.0,42
C09582,2,2016-07-04 00:12:50,325.0,652
